cohort,date,age,dayofyear,lengthmm,river,age_class
2007,2007-08-28,250,240,60.0,Goul,0
2007,2007-08-28,250,240,48.0,Goul,0
2007,2007-08-28,250,240,48.0,Goul,0
2007,2007-08-28,250,240,50.0,Goul,0
2007,2007-08-28,250,240,50.0,Goul,0
2007,2007-08-28,250,240,50.0,Goul,0
2007,2007-08-28,250,240,52.0,Goul,0
2007,2007-08-28,250,240,52.0,Goul,0
2007,2007-08-28,250,240,52.0,Goul,0
2007,2007-08-28,250,240,53.0,Goul,0
2007,2007-08-28,250,240,53.0,Goul,0
2007,2007-08-28,250,240,54.0,Goul,0
2007,2007-08-28,250,240,54.0,Goul,0
2007,2007-08-28,250,240,54.0,Goul,0
2007,2007-08-28,250,240,55.0,Goul,0
2007,2007-08-28,250,240,55.0,Goul,0
2007,2007-08-28,250,240,57.0,Goul,0
2007,2007-08-28,250,240,57.0,Goul,0
2007,2007-08-28,250,240,57.0,Goul,0
2007,2007-08-28,250,240,57.0,Goul,0
2007,2007-08-28,250,240,57.0,Goul,0
2007,2007-08-28,250,240,60.0,Goul,0
2007,2007-08-28,250,240,60.0,Goul,0
2007,2007-08-28,250,240,60.0,Goul,0
2007,2007-08-28,250,240,60.0,Goul,0
2007,2007-08-28,250,240,60.0,Goul,0
2007,2007-08-28,250,240,60.0,Goul,0
2007,2007-08-28,250,240,60.0,Goul,0
2007,2007-08-28,250,240,62.0,Goul,0
2007,2007-08-28,250,240,62.0,Goul,0
2007,2007-08-28,250,240,63.0,Goul,0
2007,2007-08-28,250,240,63.0,Goul,0
2007,2007-08-28,250,240,64.0,Goul,0
2007,2007-08-28,250,240,64.0,Goul,0
2007,2007-08-28,250,240,65.0,Goul,0
2007,2007-08-28,250,240,65.0,Goul,0
2007,2007-08-28,250,240,65.0,Goul,0
2007,2007-08-28,250,240,65.0,Goul,0
2007,2007-08-28,250,240,67.0,Goul,0
2007,2007-08-28,250,240,67.0,Goul,0
2007,2007-08-28,250,240,68.0,Goul,0
2007,2007-08-28,250,240,70.0,Goul,0
2007,2007-08-28,250,240,47.0,Goul,0
2007,2007-08-28,250,240,48.0,Goul,0
2007,2007-08-28,250,240,48.0,Goul,0
2007,2007-08-28,250,240,48.0,Goul,0
2007,2007-08-28,250,240,48.0,Goul,0
2007,2007-08-28,250,240,48.0,Goul,0
2007,2007-08-28,250,240,50.0,Goul,0
2007,2007-08-28,250,240,52.0,Goul,0
2007,2007-08-28,250,240,54.0,Goul,0
2007,2007-08-28,250,240,54.0,Goul,0
2007,2007-08-28,250,240,54.0,Goul,0
2007,2007-08-28,250,240,54.0,Goul,0
2007,2007-08-28,250,240,55.0,Goul,0
2007,2007-08-28,250,240,55.0,Goul,0
2007,2007-08-28,250,240,55.0,Goul,0
2007,2007-08-28,250,240,57.0,Goul,0
2007,2007-08-28,250,240,57.0,Goul,0
2007,2007-08-28,250,240,57.0,Goul,0
2007,2007-08-28,250,240,57.0,Goul,0
2007,2007-08-28,250,240,58.0,Goul,0
2007,2007-08-28,250,240,62.0,Goul,0
2007,2007-08-28,250,240,62.0,Goul,0
2007,2007-08-28,250,240,63.0,Goul,0
2007,2007-08-28,250,240,64.0,Goul,0
2007,2007-08-28,250,240,64.0,Goul,0
2007,2007-08-28,250,240,65.0,Goul,0
2007,2007-08-28,250,240,65.0,Goul,0
2007,2007-08-28,250,240,65.0,Goul,0
2007,2007-08-28,250,240,65.0,Goul,0
2007,2007-08-28,250,240,65.0,Goul,0
2007,2007-08-28,250,240,65.0,Goul,0
2007,2007-08-28,250,240,66.0,Goul,0
2007,2007-08-28,250,240,68.0,Goul,0
2007,2007-08-28,250,240,38.0,Goul,0
2007,2007-08-28,250,240,48.0,Goul,0
2007,2007-08-28,250,240,53.0,Goul,0
2007,2007-08-28,250,240,54.0,Goul,0
2007,2007-08-28,250,240,54.0,Goul,0
2007,2007-08-28,250,240,54.0,Goul,0
2007,2007-08-28,250,240,54.0,Goul,0
2007,2007-08-28,250,240,55.0,Goul,0
2007,2007-08-28,250,240,55.0,Goul,0
2007,2007-08-28,250,240,55.0,Goul,0
2007,2007-08-28,250,240,55.0,Goul,0
2007,2007-08-28,250,240,57.0,Goul,0
2007,2007-08-28,250,240,57.0,Goul,0
2007,2007-08-28,250,240,57.0,Goul,0
2007,2007-08-28,250,240,60.0,Goul,0
2007,2007-08-28,250,240,60.0,Goul,0
2007,2007-08-28,250,240,62.0,Goul,0
2007,2007-08-28,250,240,64.0,Goul,0
2007,2007-08-28,250,240,66.0,Goul,0
2007,2007-08-28,250,240,50.0,Maum,0
2007,2007-08-28,250,240,55.0,Maum,0
2007,2007-08-28,250,240,61.0,Maum,0
2007,2007-08-28,250,240,62.0,Maum,0
2007,2007-08-28,250,240,62.0,Maum,0
2007,2007-08-28,250,240,63.0,Maum,0
2007,2007-08-28,250,240,63.0,Maum,0
2007,2007-08-28,250,240,63.0,Maum,0
2007,2007-08-28,250,240,65.0,Maum,0
2007,2007-08-28,250,240,65.0,Maum,0
2007,2007-08-28,250,240,66.0,Maum,0
2007,2007-08-28,250,240,67.0,Maum,0
2007,2007-08-28,250,240,68.0,Maum,0
2007,2007-08-28,250,240,69.0,Maum,0
2007,2007-08-28,250,240,69.0,Maum,0
2007,2007-08-28,250,240,69.0,Maum,0
2007,2007-08-28,250,240,69.0,Maum,0
2007,2007-08-28,250,240,70.0,Maum,0
2007,2007-08-28,250,240,70.0,Maum,0
2007,2007-08-28,250,240,70.0,Maum,0
2007,2007-08-28,250,240,70.0,Maum,0
2007,2007-08-28,250,240,72.0,Maum,0
2007,2007-08-28,250,240,72.0,Maum,0
2007,2007-08-28,250,240,72.0,Maum,0
2007,2007-08-28,250,240,73.0,Maum,0
2007,2007-08-28,250,240,73.0,Maum,0
2007,2007-08-28,250,240,62.0,Maum,0
2007,2007-08-28,250,240,65.0,Maum,0
2007,2007-08-28,250,240,65.0,Maum,0
2007,2007-08-28,250,240,66.0,Maum,0
2007,2007-08-28,250,240,67.0,Maum,0
2007,2007-08-28,250,240,68.0,Maum,0
2007,2007-08-28,250,240,68.0,Maum,0
2007,2007-08-28,250,240,68.0,Maum,0
2007,2007-08-28,250,240,69.0,Maum,0
2007,2007-08-28,250,240,70.0,Maum,0
2007,2007-08-28,250,240,70.0,Maum,0
2007,2007-08-28,250,240,70.0,Maum,0
2007,2007-08-28,250,240,70.0,Maum,0
2007,2007-08-28,250,240,71.0,Maum,0
2007,2007-08-28,250,240,72.0,Maum,0
2007,2007-08-28,250,240,72.0,Maum,0
2007,2007-08-28,250,240,72.0,Maum,0
2007,2007-08-28,250,240,73.0,Maum,0
2007,2007-08-28,250,240,73.0,Maum,0
2007,2007-08-28,250,240,56.0,Maum,0
2007,2007-08-28,250,240,57.0,Maum,0
2007,2007-08-28,250,240,65.0,Maum,0
2007,2007-08-28,250,240,68.0,Maum,0
2007,2007-08-28,250,240,70.0,Maum,0
2007,2007-08-28,250,240,73.0,Maum,0
2007,2007-08-28,250,240,56.0,Main,0
2007,2007-08-28,250,240,56.0,Main,0
2007,2007-08-28,250,240,57.0,Main,0
2007,2007-08-28,250,240,57.0,Main,0
2007,2007-08-28,250,240,57.0,Main,0
2007,2007-08-28,250,240,57.0,Main,0
2007,2007-08-28,250,240,57.0,Main,0
2007,2007-08-28,250,240,59.0,Main,0
2007,2007-08-28,250,240,60.0,Main,0
2007,2007-08-28,250,240,60.0,Main,0
2007,2007-08-28,250,240,60.0,Main,0
2007,2007-08-28,250,240,63.0,Main,0
2007,2007-08-28,250,240,63.0,Main,0
2007,2007-08-28,250,240,63.0,Main,0
2007,2007-08-28,250,240,63.0,Main,0
2007,2007-08-28,250,240,63.0,Main,0
2007,2007-08-28,250,240,65.0,Main,0
2007,2007-08-28,250,240,65.0,Main,0
2007,2007-08-28,250,240,65.0,Main,0
2007,2007-08-28,250,240,65.0,Main,0
2007,2007-08-28,250,240,67.0,Main,0
2007,2007-08-28,250,240,68.0,Main,0
2007,2007-08-28,250,240,70.0,Main,0
2007,2007-08-28,250,240,70.0,Main,0
2007,2007-08-28,250,240,55.0,Main,0
2007,2007-08-28,250,240,55.0,Main,0
2007,2007-08-28,250,240,57.0,Main,0
2007,2007-08-28,250,240,60.0,Main,0
2007,2007-08-28,250,240,61.0,Main,0
2007,2007-08-28,250,240,61.0,Main,0
2007,2007-08-28,250,240,63.0,Main,0
2007,2007-08-28,250,240,64.0,Main,0
2007,2007-08-28,250,240,65.0,Main,0
2007,2007-08-28,250,240,67.0,Main,0
2007,2007-08-28,250,240,67.0,Main,0
2007,2007-08-28,250,240,68.0,Main,0
2007,2007-08-28,250,240,70.0,Main,0
2007,2007-08-28,250,240,72.0,Main,0
2007,2007-08-28,250,240,50.0,Main,0
2007,2007-08-28,250,240,54.0,Main,0
2007,2007-08-28,250,240,55.0,Main,0
2007,2007-08-28,250,240,57.0,Main,0
2007,2007-08-28,250,240,57.0,Main,0
2007,2007-08-28,250,240,61.0,Main,0
2007,2007-08-28,250,240,61.0,Main,0
2007,2007-08-28,250,240,62.0,Main,0
2007,2007-08-28,250,240,64.0,Main,0
2007,2007-08-28,250,240,64.0,Main,0
2007,2007-08-28,250,240,65.0,Main,0
2007,2007-08-28,250,240,65.0,Main,0
2007,2007-08-29,251,241,53.0,Goul,0
2007,2007-08-29,251,241,53.0,Goul,0
2007,2007-08-29,251,241,54.0,Goul,0
2007,2007-08-29,251,241,54.0,Goul,0
2007,2007-08-29,251,241,54.0,Goul,0
2007,2007-08-29,251,241,54.0,Goul,0
2007,2007-08-29,251,241,54.0,Goul,0
2007,2007-08-29,251,241,55.0,Goul,0
2007,2007-08-29,251,241,56.0,Goul,0
2007,2007-08-29,251,241,56.0,Goul,0
2007,2007-08-29,251,241,56.0,Goul,0
2007,2007-08-29,251,241,57.0,Goul,0
2007,2007-08-29,251,241,57.0,Goul,0
2007,2007-08-29,251,241,58.0,Goul,0
2007,2007-08-29,251,241,58.0,Goul,0
2007,2007-08-29,251,241,58.0,Goul,0
2007,2007-08-29,251,241,59.0,Goul,0
2007,2007-08-29,251,241,59.0,Goul,0
2007,2007-08-29,251,241,60.0,Goul,0
2007,2007-08-29,251,241,60.0,Goul,0
2007,2007-08-29,251,241,61.0,Goul,0
2007,2007-08-29,251,241,62.0,Goul,0
2007,2007-08-29,251,241,64.0,Goul,0
2007,2007-08-29,251,241,64.0,Goul,0
2007,2007-08-29,251,241,64.0,Goul,0
2007,2007-08-29,251,241,64.0,Goul,0
2007,2007-08-29,251,241,64.0,Goul,0
2007,2007-08-29,251,241,70.0,Goul,0
2007,2007-08-29,251,241,53.0,Goul,0
2007,2007-08-29,251,241,54.0,Goul,0
2007,2007-08-29,251,241,54.0,Goul,0
2007,2007-08-29,251,241,54.0,Goul,0
2007,2007-08-29,251,241,55.0,Goul,0
2007,2007-08-29,251,241,55.0,Goul,0
2007,2007-08-29,251,241,57.0,Goul,0
2007,2007-08-29,251,241,57.0,Goul,0
2007,2007-08-29,251,241,57.0,Goul,0
2007,2007-08-29,251,241,64.0,Goul,0
2007,2007-08-29,251,241,65.0,Goul,0
2007,2007-08-29,251,241,65.0,Goul,0
2007,2007-08-29,251,241,65.0,Goul,0
2007,2007-08-29,251,241,67.0,Goul,0
2007,2007-08-29,251,241,67.0,Goul,0
2007,2007-08-29,251,241,52.0,Goul,0
2007,2007-08-29,251,241,54.0,Goul,0
2007,2007-08-29,251,241,54.0,Goul,0
2007,2007-08-29,251,241,55.0,Goul,0
2007,2007-08-29,251,241,55.0,Goul,0
2007,2007-08-29,251,241,55.0,Goul,0
2007,2007-08-29,251,241,55.0,Goul,0
2007,2007-08-29,251,241,55.0,Goul,0
2007,2007-08-29,251,241,56.0,Goul,0
2007,2007-08-29,251,241,57.0,Goul,0
2007,2007-08-29,251,241,58.0,Goul,0
2007,2007-08-29,251,241,58.0,Goul,0
2007,2007-08-29,251,241,65.0,Goul,0
2007,2007-08-29,251,241,48.0,Goul,0
2007,2007-08-29,251,241,48.0,Goul,0
2007,2007-08-29,251,241,49.0,Goul,0
2007,2007-08-29,251,241,53.0,Goul,0
2007,2007-08-29,251,241,53.0,Goul,0
2007,2007-08-29,251,241,54.0,Goul,0
2007,2007-08-29,251,241,54.0,Goul,0
2007,2007-08-29,251,241,54.0,Goul,0
2007,2007-08-29,251,241,54.0,Goul,0
2007,2007-08-29,251,241,54.0,Goul,0
2007,2007-08-29,251,241,56.0,Goul,0
2007,2007-08-29,251,241,57.0,Goul,0
2007,2007-08-29,251,241,57.0,Goul,0
2007,2007-08-29,251,241,57.0,Goul,0
2007,2007-08-29,251,241,57.0,Goul,0
2007,2007-08-29,251,241,57.0,Goul,0
2007,2007-08-29,251,241,59.0,Goul,0
2007,2007-08-29,251,241,63.0,Goul,0
2007,2007-08-29,251,241,63.0,Goul,0
2007,2007-08-29,251,241,45.0,Goul,0
2007,2007-08-29,251,241,46.0,Goul,0
2007,2007-08-29,251,241,49.0,Goul,0
2007,2007-08-29,251,241,51.0,Goul,0
2007,2007-08-29,251,241,53.0,Goul,0
2007,2007-08-29,251,241,54.0,Goul,0
2007,2007-08-29,251,241,54.0,Goul,0
2007,2007-08-29,251,241,55.0,Goul,0
2007,2007-08-29,251,241,56.0,Goul,0
2007,2007-08-29,251,241,57.0,Goul,0
2007,2007-08-29,251,241,57.0,Goul,0
2007,2007-08-29,251,241,57.0,Goul,0
2007,2007-08-29,251,241,57.0,Goul,0
2007,2007-08-29,251,241,57.0,Goul,0
2007,2007-08-29,251,241,58.0,Goul,0
2007,2007-08-29,251,241,60.0,Goul,0
2007,2007-08-29,251,241,54.0,Goul,0
2007,2007-08-29,251,241,58.0,Goul,0
2007,2007-08-29,251,241,58.0,Goul,0
2007,2007-08-29,251,241,58.0,Goul,0
2007,2007-08-29,251,241,59.0,Goul,0
2007,2007-08-29,251,241,60.0,Goul,0
2007,2007-08-29,251,241,64.0,Goul,0
2007,2007-08-29,251,241,41.0,Goul,0
2007,2007-08-29,251,241,44.0,Goul,0
2007,2007-08-29,251,241,46.0,Goul,0
2007,2007-08-29,251,241,47.0,Goul,0
2007,2007-08-29,251,241,48.0,Goul,0
2007,2007-08-29,251,241,48.0,Goul,0
2007,2007-08-29,251,241,48.0,Goul,0
2007,2007-08-29,251,241,49.0,Goul,0
2007,2007-08-29,251,241,49.0,Goul,0
2007,2007-08-29,251,241,51.0,Goul,0
2007,2007-08-29,251,241,51.0,Goul,0
2007,2007-08-29,251,241,52.0,Goul,0
2007,2007-08-29,251,241,53.0,Goul,0
2007,2007-08-29,251,241,53.0,Goul,0
2007,2007-08-29,251,241,54.0,Goul,0
2007,2007-08-29,251,241,54.0,Goul,0
2007,2007-08-29,251,241,54.0,Goul,0
2007,2007-08-29,251,241,54.0,Goul,0
2007,2007-08-29,251,241,55.0,Goul,0
2007,2007-08-29,251,241,56.0,Goul,0
2007,2007-08-29,251,241,57.0,Goul,0
2007,2007-08-29,251,241,41.0,Goul,0
2007,2007-08-29,251,241,43.0,Goul,0
2007,2007-08-29,251,241,47.0,Goul,0
2007,2007-08-29,251,241,47.0,Goul,0
2007,2007-08-29,251,241,48.0,Goul,0
2007,2007-08-29,251,241,50.0,Goul,0
2007,2007-08-29,251,241,50.0,Goul,0
2007,2007-08-29,251,241,51.0,Goul,0
2007,2007-08-29,251,241,51.0,Goul,0
2007,2007-08-29,251,241,51.0,Goul,0
2007,2007-08-29,251,241,52.0,Goul,0
2007,2007-08-29,251,241,53.0,Goul,0
2007,2007-08-29,251,241,53.0,Goul,0
2007,2007-08-29,251,241,53.0,Goul,0
2007,2007-08-29,251,241,54.0,Goul,0
2007,2007-08-29,251,241,54.0,Goul,0
2007,2007-08-29,251,241,54.0,Goul,0
2007,2007-08-29,251,241,57.0,Goul,0
2007,2007-08-29,251,241,57.0,Goul,0
2007,2007-08-29,251,241,58.0,Goul,0
2007,2007-08-29,251,241,60.0,Goul,0
2007,2007-08-29,251,241,70.0,Goul,0
2007,2007-08-29,251,241,44.0,Goul,0
2007,2007-08-29,251,241,48.0,Goul,0
2007,2007-08-29,251,241,49.0,Goul,0
2007,2007-08-29,251,241,54.0,Goul,0
2007,2007-08-29,251,241,54.0,Goul,0
2007,2007-08-29,251,241,54.0,Goul,0
2007,2007-08-29,251,241,54.0,Goul,0
2007,2007-08-29,251,241,55.0,Goul,0
2007,2007-08-29,251,241,55.0,Goul,0
2007,2007-08-29,251,241,58.0,Goul,0
2007,2007-08-29,251,241,62.0,Goul,0
2007,2007-08-29,251,241,64.0,Goul,0
2007,2007-08-30,252,242,68.0,Alta,0
2007,2007-08-30,252,242,64.0,Alta,0
2007,2007-09-04,257,247,63.0,Owen,0
2007,2007-09-04,257,247,72.0,Owen,0
2007,2007-09-04,257,247,64.0,Owen,0
2007,2007-09-06,259,249,67.0,Owen,0
2007,2007-09-06,259,249,70.0,Owen,0
2007,2007-09-06,259,249,72.0,Owen,0
2007,2007-09-11,264,254,74.0,Owen,0
2007,2007-09-11,264,254,60.0,Owen,0
2007,2007-09-11,264,254,72.0,Owen,0
2007,2007-09-11,264,254,73.0,Owen,0
2007,2007-09-11,264,254,62.0,Owen,0
2007,2007-09-11,264,254,63.0,Owen,0
2007,2007-09-11,264,254,69.0,Owen,0
2007,2007-09-11,264,254,71.0,Owen,0
2007,2007-09-11,264,254,72.0,Owen,0
2007,2007-09-11,264,254,72.0,Owen,0
2007,2007-09-11,264,254,73.0,Owen,0
2007,2007-09-11,264,254,73.0,Owen,0
2007,2007-09-11,264,254,68.0,Owen,0
2007,2007-09-11,264,254,74.0,Owen,0
2007,2007-09-11,264,254,64.0,Owen,0
2007,2007-09-11,264,254,70.0,Owen,0
2007,2008-08-06,594,219,78.0,Roug,1
2007,2008-08-06,594,219,83.0,Roug,1
2007,2008-08-06,594,219,95.0,Roug,1
2007,2008-08-06,594,219,106.0,Roug,1
2007,2008-08-06,594,219,108.0,Roug,1
2007,2008-08-06,594,219,109.0,Roug,1
2007,2008-08-06,594,219,86.0,Roug,1
2007,2008-08-06,594,219,96.0,Roug,1
2007,2008-08-06,594,219,102.0,Roug,1
2007,2008-08-06,594,219,85.0,Roug,1
2007,2008-08-06,594,219,90.0,Roug,1
2007,2008-08-06,594,219,93.0,Roug,1
2007,2008-08-06,594,219,93.0,Roug,1
2007,2008-08-06,594,219,94.0,Roug,1
2007,2008-08-06,594,219,98.0,Roug,1
2007,2008-08-06,594,219,105.0,Roug,1
2007,2008-08-06,594,219,78.0,Roug,1
2007,2008-08-06,594,219,87.0,Roug,1
2007,2008-08-06,594,219,91.0,Roug,1
2007,2008-08-06,594,219,92.0,Roug,1
2007,2008-08-06,594,219,100.0,Roug,1
2007,2008-08-06,594,219,93.0,Fidh,1
2007,2008-09-23,642,267,75.0,Goul,1
2007,2008-09-23,642,267,76.0,Goul,1
2007,2008-09-23,642,267,76.0,Goul,1
2007,2008-09-23,642,267,78.0,Goul,1
2007,2008-09-23,642,267,78.0,Goul,1
2007,2008-09-23,642,267,81.0,Goul,1
2007,2008-09-23,642,267,81.0,Goul,1
2007,2008-09-23,642,267,84.0,Goul,1
2007,2008-09-23,642,267,89.0,Goul,1
2007,2008-09-23,642,267,110.0,Goul,1
2007,2008-09-23,642,267,116.0,Goul,1
2007,2008-09-23,642,267,122.0,Goul,1
2007,2008-09-23,642,267,141.0,Goul,1
2007,2008-09-23,642,267,77.0,Goul,1
2007,2008-09-23,642,267,80.0,Goul,1
2007,2008-09-23,642,267,83.0,Goul,1
2007,2008-09-23,642,267,84.0,Goul,1
2007,2008-09-23,642,267,86.0,Goul,1
2007,2008-09-23,642,267,92.0,Goul,1
2007,2008-09-23,642,267,93.0,Goul,1
2007,2008-09-23,642,267,80.0,Goul,1
2007,2008-09-23,642,267,82.0,Goul,1
2007,2008-09-23,642,267,122.0,Goul,1
2007,2008-09-23,642,267,88.0,Goul,1
2007,2008-09-23,642,267,97.0,Goul,1
2007,2008-09-23,642,267,115.0,Goul,1
2007,2008-09-23,642,267,118.0,Goul,1
2007,2008-09-23,642,267,80.0,Goul,1
2007,2008-09-23,642,267,103.0,Goul,1
2007,2008-09-23,642,267,105.0,Goul,1
2007,2008-09-23,642,267,88.0,Goul,1
2007,2008-09-23,642,267,102.0,Goul,1
2007,2008-09-23,642,267,104.0,Goul,1
2007,2008-09-23,642,267,76.0,Goul,1
2007,2008-09-23,642,267,81.0,Goul,1
2007,2008-09-23,642,267,90.0,Goul,1
2007,2008-09-23,642,267,93.0,Goul,1
2007,2008-09-23,642,267,99.0,Goul,1
2007,2008-09-23,642,267,100.0,Goul,1
2007,2008-09-23,642,267,101.0,Goul,1
2007,2008-09-23,642,267,103.0,Goul,1
2007,2008-09-23,642,267,104.0,Goul,1
2007,2008-09-23,642,267,105.0,Goul,1
2007,2008-09-23,642,267,108.0,Goul,1
2007,2008-09-23,642,267,108.0,Goul,1
2007,2008-09-23,642,267,113.0,Goul,1
2007,2008-09-23,642,267,76.0,Goul,1
2007,2008-09-23,642,267,94.0,Goul,1
2007,2008-09-23,642,267,96.0,Goul,1
2007,2008-09-23,642,267,96.0,Goul,1
2007,2008-09-23,642,267,102.0,Goul,1
2007,2008-09-23,642,267,104.0,Goul,1
2007,2008-09-23,642,267,106.0,Goul,1
2007,2008-09-23,642,267,112.0,Goul,1
2007,2008-09-23,642,267,141.0,Goul,1
2007,2008-09-23,642,267,88.0,Goul,1
2007,2008-09-23,642,267,93.0,Goul,1
2007,2008-09-23,642,267,100.0,Goul,1
2007,2008-09-23,642,267,103.0,Goul,1
2007,2008-09-23,642,267,106.0,Goul,1
2007,2008-09-23,642,267,110.0,Goul,1
2007,2008-09-23,642,267,133.0,Goul,1
2007,2008-09-23,642,267,78.0,Goul,1
2007,2008-09-23,642,267,89.0,Goul,1
2007,2008-09-23,642,267,92.0,Goul,1
2007,2008-09-23,642,267,93.0,Goul,1
2007,2008-09-23,642,267,98.0,Goul,1
2007,2008-09-23,642,267,98.0,Goul,1
2007,2008-09-23,642,267,98.0,Goul,1
2007,2008-09-23,642,267,99.0,Goul,1
2007,2008-09-23,642,267,102.0,Goul,1
2007,2008-09-23,642,267,102.0,Goul,1
2007,2008-09-23,642,267,104.0,Goul,1
2007,2008-09-23,642,267,106.0,Goul,1
2007,2008-09-23,642,267,111.0,Goul,1
2007,2008-09-23,642,267,125.0,Goul,1
2007,2008-09-23,642,267,94.0,Goul,1
2007,2008-09-23,642,267,101.0,Goul,1
2007,2008-09-23,642,267,105.0,Goul,1
2007,2008-09-23,642,267,93.0,Goul,1
2007,2008-09-23,642,267,98.0,Goul,1
2007,2008-09-23,642,267,91.0,Goul,1
2007,2008-09-23,642,267,93.0,Goul,1
2007,2008-09-23,642,267,95.0,Goul,1
2007,2008-09-23,642,267,95.0,Goul,1
2007,2008-09-23,642,267,96.0,Goul,1
2007,2008-09-23,642,267,98.0,Goul,1
2007,2008-09-23,642,267,102.0,Goul,1
2007,2008-09-23,642,267,105.0,Goul,1
2007,2008-09-23,642,267,112.0,Goul,1
2007,2008-09-23,642,267,87.0,Goul,1
2007,2008-09-23,642,267,98.0,Goul,1
2007,2008-09-24,643,268,91.0,Roug,1
2007,2008-09-24,643,268,93.0,Roug,1
2007,2008-09-24,643,268,96.0,Roug,1
2007,2008-09-24,643,268,110.0,Roug,1
2007,2008-09-24,643,268,96.0,Roug,1
2007,2008-09-24,643,268,97.0,Roug,1
2007,2008-09-24,643,268,100.0,Roug,1
2007,2008-09-24,643,268,102.0,Roug,1
2007,2008-09-24,643,268,108.0,Roug,1
2007,2008-09-24,643,268,110.0,Roug,1
2007,2008-09-24,643,268,134.0,Roug,1
2007,2008-09-24,643,268,95.0,Roug,1
2007,2008-09-24,643,268,90.0,Fidh,1
2007,2008-09-24,643,268,98.0,Fidh,1
2007,2008-09-24,643,268,99.0,Fidh,1
2007,2008-09-24,643,268,98.0,Maum,1
2007,2008-09-24,643,268,101.0,Maum,1
2007,2008-09-24,643,268,103.0,Maum,1
2007,2008-09-24,643,268,104.0,Maum,1
2007,2008-09-24,643,268,112.0,Maum,1
2007,2008-09-24,643,268,113.0,Maum,1
2007,2008-09-24,643,268,114.0,Maum,1
2007,2008-09-24,643,268,79.0,Maum,1
2007,2008-09-24,643,268,106.0,Maum,1
2007,2008-09-24,643,268,109.0,Maum,1
2007,2008-09-24,643,268,111.0,Maum,1
2007,2008-09-24,643,268,112.0,Maum,1
2007,2008-09-24,643,268,102.0,Glen,1
2007,2008-09-24,643,268,107.0,Glen,1
2007,2008-09-24,643,268,111.0,Glen,1
2007,2008-09-24,643,268,114.0,Glen,1
2007,2008-09-24,643,268,116.0,Glen,1
2007,2008-09-24,643,268,117.0,Glen,1
2007,2008-09-24,643,268,120.0,Glen,1
2007,2008-09-24,643,268,120.0,Glen,1
2007,2008-09-24,643,268,125.0,Glen,1
2007,2008-09-24,643,268,125.0,Glen,1
2007,2008-09-24,643,268,125.0,Glen,1
2007,2008-09-24,643,268,126.0,Glen,1
2007,2008-09-24,643,268,127.0,Glen,1
2007,2008-09-24,643,268,131.0,Glen,1
2007,2008-09-24,643,268,133.0,Glen,1
2007,2008-09-24,643,268,136.0,Glen,1
2007,2008-09-24,643,268,113.0,Glen,1
2007,2008-09-24,643,268,114.0,Glen,1
2007,2008-09-24,643,268,116.0,Glen,1
2007,2008-09-24,643,268,118.0,Glen,1
2007,2008-09-24,643,268,121.0,Glen,1
2007,2008-09-24,643,268,126.0,Glen,1
2007,2008-09-24,643,268,131.0,Glen,1
2007,2008-09-24,643,268,100.0,Glen,1
2007,2008-09-24,643,268,106.0,Glen,1
2007,2008-09-24,643,268,109.0,Glen,1
2007,2008-09-24,643,268,92.0,Glen,1
2007,2008-09-24,643,268,106.0,Glen,1
2007,2008-09-24,643,268,107.0,Glen,1
2007,2008-09-24,643,268,111.0,Glen,1
2007,2008-09-24,643,268,116.0,Glen,1
2007,2008-09-24,643,268,125.0,Glen,1
2007,2008-09-24,643,268,126.0,Glen,1
2007,2008-09-24,643,268,128.0,Glen,1
2007,2008-09-24,643,268,130.0,Glen,1
2007,2008-09-24,643,268,131.0,Glen,1
2007,2008-09-24,643,268,136.0,Glen,1
2007,2008-09-24,643,268,80.0,Glen,1
2007,2008-09-24,643,268,125.0,Glen,1
2007,2008-09-24,643,268,131.0,Glen,1
2007,2008-09-24,643,268,135.0,Glen,1
2007,2008-09-24,643,268,113.0,Glen,1
2007,2008-09-24,643,268,127.0,Glen,1
2007,2008-09-24,643,268,128.0,Glen,1
2007,2008-09-24,643,268,139.0,Glen,1
2007,2008-09-24,643,268,78.0,Goul,1
2007,2008-09-24,643,268,90.0,Goul,1
2007,2008-09-24,643,268,98.0,Goul,1
2007,2008-09-24,643,268,99.0,Goul,1
2007,2008-09-24,643,268,102.0,Goul,1
2007,2008-09-24,643,268,105.0,Goul,1
2007,2008-09-24,643,268,106.0,Goul,1
2007,2008-09-24,643,268,109.0,Goul,1
2007,2008-09-24,643,268,118.0,Goul,1
2007,2008-09-24,643,268,121.0,Goul,1
2007,2008-09-24,643,268,130.0,Goul,1
2007,2008-09-24,643,268,78.0,Goul,1
2007,2008-09-24,643,268,85.0,Goul,1
2007,2008-09-24,643,268,89.0,Goul,1
2007,2008-09-24,643,268,94.0,Goul,1
2007,2008-09-24,643,268,94.0,Goul,1
2007,2008-09-24,643,268,97.0,Goul,1
2007,2008-09-24,643,268,76.0,Goul,1
2007,2008-09-24,643,268,79.0,Goul,1
2007,2008-09-25,644,269,98.0,Fidd,1
2007,2008-09-25,644,269,103.0,Fidd,1
2007,2008-09-25,644,269,85.0,Fidd,1
2007,2008-09-25,644,269,86.0,Fidd,1
2007,2008-09-25,644,269,99.0,Fidd,1
2007,2008-09-25,644,269,113.0,Fidd,1
